"Txhash","Blockno","UnixTimestamp","DateTime","From","To","ContractAddress","Value_IN(ETH)","Value_OUT(ETH)","CurrentValue @ $170.84/Eth","TxnFee(ETH)","TxnFee(USD)","Historical $Price/Eth","Status","ErrCode"
"0x09b97122c81cd88f06b83800b99b7dc674ad5b8ed7287a25352ad6bdc04f9106","8340615","1565678203","8/13/2019 6:36:43 AM","0x16d86bc643fed8336621092975201194c09cca36","0x94a1b5cdb22c43faab4abeb5c74999895464ddaf","","0","0","0","0.002797076","0.47785246384","208.62","","",""
"0x93c346fd4fea72169d7e3173c535953a2f2c5e86f9ea8f77bd5da57a8dbbf6db","8340621","1565678247","8/13/2019 6:37:27 AM","0x16d86bc643fed8336621092975201194c09cca36","0x94a1b5cdb22c43faab4abeb5c74999895464ddaf","","0","0","0","0.003164192225","0.540570599719","208.62","","",""
"0x48d0c2ba02c8986438e822d58a9495b0b150bcdb7c7979a854474ecfbb8b9b67","8340741","1565679829","8/13/2019 7:03:49 AM","0x1b2c5a01e1a77a7fd083b41048f7f7f115d8c570","0x94a1b5cdb22c43faab4abeb5c74999895464ddaf","","0.1","0","17.084","0.005079108","0.86771481072","208.62","","",""
"0x1e864ca883a9d08c1803a661e66205c8ae0769067a7ca24d101891348bf1bd91","8340760","1565680033","8/13/2019 7:07:13 AM","0x16d86bc643fed8336621092975201194c09cca36","0x94a1b5cdb22c43faab4abeb5c74999895464ddaf","","0","0","0","0.004181826","0.71442315384","208.62","","",""
"0x182d892ca30445ec5fc57a6da8edf86f97e659b2182f9e16343f21104d30a6d0","8340841","1565681113","8/13/2019 7:25:13 AM","0x0529384b68cf3c1cbd00f983e52048b15ac3302f","0x94a1b5cdb22c43faab4abeb5c74999895464ddaf","","0.1","0","17.084","0.009428342","1.61073794728","208.62","","",""
"0xd8f18fc107099e878fa3f3d079f44a6ac77fe61994da86e0b6f08a547a97a4c0","8340847","1565681161","8/13/2019 7:26:01 AM","0x0529384b68cf3c1cbd00f983e52048b15ac3302f","0x94a1b5cdb22c43faab4abeb5c74999895464ddaf","","0.1","0","17.084","0.009369316","1.60065394544","208.62","","",""
"0xedb42105844ffaa57ae45abd4da73030fc3b462c392e31d8f3f6fdedec5ee5db","8340996","1565683215","8/13/2019 8:00:15 AM","0xc8c30fa803833dd1fd6dbcdd91ed0b301eff87cf","0x94a1b5cdb22c43faab4abeb5c74999895464ddaf","","0.1","0","17.084","0.00937002","1.6007742168","208.62","","",""
"0x93ded3955dc8dc745f3953ff098837db4c224cb708232d7d4e6e0a3f5b326bdc","8341008","1565683441","8/13/2019 8:04:01 AM","0x16d86bc643fed8336621092975201194c09cca36","0x94a1b5cdb22c43faab4abeb5c74999895464ddaf","","0","0","0","0.004331442","0.73998355128","208.62","","",""
"0x6cdfea45bd6c857a48225cd95dc1382d6d98cd68c48005f831468fb25c498616","8341968","1565696287","8/13/2019 11:38:07 AM","0x4d4fc2b1d694d3d7647443b79a7efd3bf4efdb41","0x94a1b5cdb22c43faab4abeb5c74999895464ddaf","","0.1","0","17.084","0.00169305293036","0.289241162622702","208.62","","",""
"0xc985c36c07bcb5d75df52e7845824ccd88f65fde2e1e9abe2497eb4ae8346fd2","8342802","1565708018","8/13/2019 2:53:38 PM","0xfc65b2b56594214ea26e3570f890075c8ee3ffb4","0x94a1b5cdb22c43faab4abeb5c74999895464ddaf","","0.1","0","17.084","0.00937002","1.6007742168","208.62","","",""
"0xb740738051cd0341e1a691462fd8420fe782685ec33b3d19380253b1f0f0e052","8343020","1565710923","8/13/2019 3:42:03 PM","0x06f7fa67ad5118b6f9ab862dbb2f4bf091cc5911","0x94a1b5cdb22c43faab4abeb5c74999895464ddaf","","0.1","0","17.084","0.003386918518","0.57862115961512","208.62","","",""
"0xd2011fd15ffb940a610725d21be8ba731e27467a0fa4fad4f621a3e0ff4ef004","8343292","1565714548","8/13/2019 4:42:28 PM","0x16d86bc643fed8336621092975201194c09cca36","0x94a1b5cdb22c43faab4abeb5c74999895464ddaf","","0","0","0","0.004331058","0.73991794872","208.62","","",""
"0x812685e406fe3b8da72c7cdd910d4cc4c06a5f2638b938b3bcf62913785fb66d","8343388","1565715739","8/13/2019 5:02:19 PM","0x0627df0679f3079159da29dee769d3d36f2b2cbf","0x94a1b5cdb22c43faab4abeb5c74999895464ddaf","","0.1","0","17.084","0.0009311698","0.159081048632","208.62","","",""
"0x4279869a24b4598d3e617a001ca359ba76da71ad3b7e5e7c603c1035305f863d","8344476","1565730069","8/13/2019 9:01:09 PM","0x16d86bc643fed8336621092975201194c09cca36","0x94a1b5cdb22c43faab4abeb5c74999895464ddaf","","0","0","0","0.002090529","0.35714597436","208.62","","",""
"0xda3d3f9d5107fbca4aec1eb5f07ddd6146e403f2622dac7b241bc3397b8223de","8344480","1565730146","8/13/2019 9:02:26 PM","0x16d86bc643fed8336621092975201194c09cca36","0x94a1b5cdb22c43faab4abeb5c74999895464ddaf","","0","0","0","0.002090913","0.35721157692","208.62","","",""
"0x77431ae85fdfeab61a136f31fb1285ba026a4bcbbd11e953adc4586f032cdd0d","8344481","1565730149","8/13/2019 9:02:29 PM","0x16d86bc643fed8336621092975201194c09cca36","0x94a1b5cdb22c43faab4abeb5c74999895464ddaf","","0","0","0","0.002090337","0.35711317308","208.62","","",""
"0x47a551e3facea3fc5a843d9a74a49e04632c3142a34b5165aa9db8fdc2f08d9f","8344938","1565736293","8/13/2019 10:44:53 PM","0x16d86bc643fed8336621092975201194c09cca36","0x94a1b5cdb22c43faab4abeb5c74999895464ddaf","","0","0","0","0.002165913","0.37002457692","208.62","","",""
"0x8cc1529b080e76b8e4edbbad9573bd4e06d08a61a573bb501f083dc2e5ac71d5","8345240","1565740207","8/13/2019 11:50:07 PM","0xefd7502791bcbf534a9946f691b7b38ea07e4dd4","0x94a1b5cdb22c43faab4abeb5c74999895464ddaf","","0","0","0","0.005710904","0.97565083936","208.62","","",""
"0xd880a7e090c393d0491ae00e79be1ea4d8d1164ff0d2dae2eb23060088b8c760","8346042","1565751445","8/14/2019 2:57:25 AM","0xc548487148ef83ef6b0dc3d2b7953a59c1be89bb","0x94a1b5cdb22c43faab4abeb5c74999895464ddaf","","0.1","0","17.084","0.009253376","1.58084675584","186.49","","",""
"0xc1d826940dc4d3a83896ffe2ad89e3cd25322f741ff15dd0f0834ec4cac1e52c","8346204","1565753494","8/14/2019 3:31:34 AM","0x65c2698f4a2d5883d9ae6d22e4cb633d5371ce9d","0x94a1b5cdb22c43faab4abeb5c74999895464ddaf","","0.1","0","17.084","0.0009428342857122","0.161073809371072","186.49","","",""
"0xb786ff5f92830fe828837cd3c0379b282ce340468b69470cce551df33122c1a9","8346611","1565758896","8/14/2019 5:01:36 AM","0xa5a9815f2b62e36e72fd50c777d84a80a1b3d7ad","0x94a1b5cdb22c43faab4abeb5c74999895464ddaf","","0.1","0","17.084","0.01022184","1.7462991456","186.49","","",""
"0xfb08c7b4fbee732acee92004df0dfc7da495c7e738126d7525ba05c5dd84c04e","8346640","1565759255","8/14/2019 5:07:35 AM","0xa5a9815f2b62e36e72fd50c777d84a80a1b3d7ad","0x94a1b5cdb22c43faab4abeb5c74999895464ddaf","","0.1","0","17.084","0.009369316","1.60065394544","186.49","","",""
"0x4a2394cb6b9c1feac1a39122bc1050e8619c2449dfecaf86fbf34d25b3a81031","8346980","1565763543","8/14/2019 6:19:03 AM","0xb3e1b74963301d2ebd72eceae539007c3aff3424","0x94a1b5cdb22c43faab4abeb5c74999895464ddaf","","0.1","0","17.084","0.009311698","1.59081048632","186.49","","",""
"0x92755b4ae40e53611633a9b6fe47eb0d71b5d2cd8d16ed60a886868dc6960a93","8347003","1565763789","8/14/2019 6:23:09 AM","0xa5a9815f2b62e36e72fd50c777d84a80a1b3d7ad","0x94a1b5cdb22c43faab4abeb5c74999895464ddaf","","0.1","0","17.084","0.009369316","1.60065394544","186.49","","",""
"0x6a09a192a9e8bf458385eefc1de7e9412f2243a9e4eff0127dcdb193f2101211","8347011","1565763878","8/14/2019 6:24:38 AM","0x16d86bc643fed8336621092975201194c09cca36","0x94a1b5cdb22c43faab4abeb5c74999895464ddaf","","0","0","0","0.004331826","0.74004915384","186.49","","",""
"0x9e36c2a102cba075b5553dc7db5c195d280671039215e3f1e04b19d95eb1a031","8347018","1565763917","8/14/2019 6:25:17 AM","0xa5a9815f2b62e36e72fd50c777d84a80a1b3d7ad","0x94a1b5cdb22c43faab4abeb5c74999895464ddaf","","0.1","0","17.084","0.009311698","1.59081048632","186.49","","",""
"0x106d155f16e928a66130ab3d8880af72db4a5972bc1d9e7950915d35744e1111","8347192","1565766333","8/14/2019 7:05:33 AM","0xc8c30fa803833dd1fd6dbcdd91ed0b301eff87cf","0x94a1b5cdb22c43faab4abeb5c74999895464ddaf","","0.1","0","17.084","0.009311698","1.59081048632","186.49","","",""
"0x2306fa791980e0509cacb26d6959a0f25699ea25b34cf1bc4563eab5b6d1b188","8347201","1565766496","8/14/2019 7:08:16 AM","0x16d86bc643fed8336621092975201194c09cca36","0x94a1b5cdb22c43faab4abeb5c74999895464ddaf","","0","0","0","0.004331826","0.74004915384","186.49","","",""
"0x3e2b66825b15f93588cd6500dbde65efa26880d98475157614bf516fa7c25a35","8347240","1565766998","8/14/2019 7:16:38 AM","0x7d8e6cfb1b8709139631cac4cc458f63611ffdf8","0x94a1b5cdb22c43faab4abeb5c74999895464ddaf","","0","0","0","0.000688799","0.11767442116","186.49","","",""
"0x72e6326559f0e66f55f6d92e7d8e2f5778040b572604f6f98b6c0ad4d772ddca","8347383","1565769176","8/14/2019 7:52:56 AM","0xa5a9815f2b62e36e72fd50c777d84a80a1b3d7ad","0x94a1b5cdb22c43faab4abeb5c74999895464ddaf","","0.1","0","17.084","0.009253376","1.58084675584","186.49","","",""
"0x7b0882a6d26c6bc03ec477a3eb2aca8050ce5fe4c168f3d15f659926b0e89d4a","8347385","1565769196","8/14/2019 7:53:16 AM","0xa5a9815f2b62e36e72fd50c777d84a80a1b3d7ad","0x94a1b5cdb22c43faab4abeb5c74999895464ddaf","","0.1","0","17.084","0.009369316","1.60065394544","186.49","","",""
"0xb618031f95ed4fe517eb105f972661998d058692ac971133b4e329e66a54785c","8347386","1565769243","8/14/2019 7:54:03 AM","0xa5a9815f2b62e36e72fd50c777d84a80a1b3d7ad","0x94a1b5cdb22c43faab4abeb5c74999895464ddaf","","0.1","0","17.084","0.009311698","1.59081048632","186.49","","",""
"0xbe71fdebe041e4e416ee30812369f4fff2696be6d45cd32d5a34851894862a66","8347423","1565769790","8/14/2019 8:03:10 AM","0x16d86bc643fed8336621092975201194c09cca36","0x94a1b5cdb22c43faab4abeb5c74999895464ddaf","","0","0","0","0.004181058","0.71429194872","186.49","","",""
"0x62756e2c1d1ed0b6b35188eeee69d105f9cc7686c018977884851a38b336b909","8347472","1565770291","8/14/2019 8:11:31 AM","0xb435871b0959561226b4d903b1abf79528177e81","0x94a1b5cdb22c43faab4abeb5c74999895464ddaf","","0.1","0","17.084","0.000846518","0.14461913512","186.49","","",""
"0x615a911db551a0ea348eddd3789bc6f50241975d5db77f234e5916e4b6839dcc","8347742","1565773691","8/14/2019 9:08:11 AM","0x60dc4b3d8e8d2c5449186270f385a56a21bb82c3","0x94a1b5cdb22c43faab4abeb5c74999895464ddaf","","0.1","0","17.084","0.010094592","1.72456009728","186.49","","",""
"0x3054b3a204b83fa5838afed560a4ebe297f969f95efac067e0eebc4b85e8d21a","8347761","1565773945","8/14/2019 9:12:25 AM","0x16d86bc643fed8336621092975201194c09cca36","0x94a1b5cdb22c43faab4abeb5c74999895464ddaf","","0","0","0","0.005052005","0.8630845342","186.49","","",""
"0x68057f63ceba16671a0107491eda8973f7e6266045ad6c7d45dd39951d947a4c","8347896","1565775603","8/14/2019 9:40:03 AM","0x60dc4b3d8e8d2c5449186270f385a56a21bb82c3","0x94a1b5cdb22c43faab4abeb5c74999895464ddaf","","0.1","0","17.084","0.010158216","1.73542962144","186.49","","",""
"0x737e86aa2777f29ef1a315afa37f78f29548bcafc16bfabf1b6014015af1cc3b","8347905","1565775696","8/14/2019 9:41:36 AM","0x16d86bc643fed8336621092975201194c09cca36","0x94a1b5cdb22c43faab4abeb5c74999895464ddaf","","0","0","0","0.00462703752","0.7904830899168","186.49","","",""
"0xb6e4c5e6270706bcdb5a18d6ac1f65d165da52c6921e44491e3751924c1ac384","8348635","1565785814","8/14/2019 12:30:14 PM","0x16d86bc643fed8336621092975201194c09cca36","0x94a1b5cdb22c43faab4abeb5c74999895464ddaf","","0","0","0","0.003608575","0.616488953","186.49","","",""
"0x4a123a9bdae8f08fe169e93fb80654e01a7e501b7fe9cd923af2c3c4543be001","8348890","1565789351","8/14/2019 1:29:11 PM","0x2b695932e82c82d4bc15cbc67c5269152909c53b","0x94a1b5cdb22c43faab4abeb5c74999895464ddaf","","0.1","0","17.084","0.00841216","1.4371334144","186.49","","",""
"0xcc6f8fb01671262df91fa9f120b77a05e318e45ee0153b27c9e9bba3588fdb6f","8349056","1565791467","8/14/2019 2:04:27 PM","0x16d86bc643fed8336621092975201194c09cca36","0x94a1b5cdb22c43faab4abeb5c74999895464ddaf","","0","0","0","0.004331058","0.73991794872","186.49","","",""
"0x9a52f9b7943608627b6dbe026c8b3c1c1d56d4faf4abca4b7f2e4b12fb993d09","8349157","1565792728","8/14/2019 2:25:28 PM","0xb3e1b74963301d2ebd72eceae539007c3aff3424","0x94a1b5cdb22c43faab4abeb5c74999895464ddaf","","0.1","0","17.084","0.009253376","1.58084675584","186.49","","",""
"0x6849ac34125989988cdde6d0653b2689cf8d1831c0f9e9f7ccb285c1e93fc7ac","8349172","1565792942","8/14/2019 2:29:02 PM","0x16d86bc643fed8336621092975201194c09cca36","0x94a1b5cdb22c43faab4abeb5c74999895464ddaf","","0","0","0","0.004181058","0.71429194872","186.49","","",""
"0x46fc6ffae8e940db40013822853ee7545b86468215ec8a05ffaed1dfb4c8d809","8350137","1565805639","8/14/2019 6:00:39 PM","0x58010e72cae9a82f2b8313ebcdd5ae18c941568e","0x94a1b5cdb22c43faab4abeb5c74999895464ddaf","","0.1","0","17.084","0.007823340250382694","1.33653944837538","186.49","","",""
"0x69738637526b04c468841f426831c63d37c8473d5adde225b775dcfd3ee4e721","8350173","1565806001","8/14/2019 6:06:41 PM","0x58010e72cae9a82f2b8313ebcdd5ae18c941568e","0x94a1b5cdb22c43faab4abeb5c74999895464ddaf","","0.1","0","17.084","0.003159918175996096","0.539840421187173","186.49","","",""
"0xc981eaf240fd2194470024b1390e229aea76d9d6ab7739e5847a26520095d8f5","8350173","1565806001","8/14/2019 6:06:41 PM","0x58010e72cae9a82f2b8313ebcdd5ae18c941568e","0x94a1b5cdb22c43faab4abeb5c74999895464ddaf","","0.1","0","17.084","0.001714244","0.29286144496","186.49","","",""
"0x23b207bcdae66e8f0ad4334a509e3f2cec33479c4705c887f1f1101fc38a64e8","8350173","1565806001","8/14/2019 6:06:41 PM","0x58010e72cae9a82f2b8313ebcdd5ae18c941568e","0x94a1b5cdb22c43faab4abeb5c74999895464ddaf","","0.1","0","17.084","0.001714244","0.29286144496","186.49","","",""
"0x950c247bf917b5b487627470d467df10aa5fa7d66002afb95595380d5da15a0c","8350173","1565806001","8/14/2019 6:06:41 PM","0x58010e72cae9a82f2b8313ebcdd5ae18c941568e","0x94a1b5cdb22c43faab4abeb5c74999895464ddaf","","0.1","0","17.084","0.00170364","0.2910498576","186.49","","",""
"0xd0bd6f5982127444cdaa9f15318d7a7ed385c3be4564fe125d37a0fccf0b382f","8350180","1565806113","8/14/2019 6:08:33 PM","0x58010e72cae9a82f2b8313ebcdd5ae18c941568e","0x94a1b5cdb22c43faab4abeb5c74999895464ddaf","","0.1","0","17.084","0.002571174","0.43925936616","186.49","","",""
"0xb25d4e83b13bc0ecc199162e281d0eb63c372dae01b87767112f54d05ae6d5a8","8350230","1565806729","8/14/2019 6:18:49 PM","0x16d86bc643fed8336621092975201194c09cca36","0x94a1b5cdb22c43faab4abeb5c74999895464ddaf","","0","0","0","0.010106698","1.72662828632","186.49","","",""
"0xb03efca75d570b1fc97a1baec2e33e62bf9ef6aee6138025447563b5a16f8636","8350522","1565810866","8/14/2019 7:27:46 PM","0x16d86bc643fed8336621092975201194c09cca36","0x94a1b5cdb22c43faab4abeb5c74999895464ddaf","","0","0","0","0.004434281549","0.75755265983116","186.49","","",""
"0xf19e48ff89c30335bf1948b5314e82f685c42b6a0ed71453d63ce905d76b4b7e","8350606","1565811927","8/14/2019 7:45:27 PM","0x16d86bc643fed8336621092975201194c09cca36","0x94a1b5cdb22c43faab4abeb5c74999895464ddaf","","0","0","0","0.00409321269","0.6992844559596","186.49","","",""
"0x9588a6b71237b263a70688b4631df4517144781dd0c9dcead1450ee6397d9a37","8350642","1565812431","8/14/2019 7:53:51 PM","0x0627df0679f3079159da29dee769d3d36f2b2cbf","0x94a1b5cdb22c43faab4abeb5c74999895464ddaf","","0.1","0","17.084","0.00085182","0.1455249288","186.49","","",""
"0x394a0066375bc2502d01dbba5c0f9d91b451e5abe79c40a365c239d61f061d29","8351105","1565818300","8/14/2019 9:31:40 PM","0x5488f180eac8e9db139364ce8486430fb8f0e623","0x94a1b5cdb22c43faab4abeb5c74999895464ddaf","","0.1","0","17.084","0.00255546","0.4365747864","186.49","","",""
"0xb3d184d1ea6afe1f9696790a9f36ef0d8bb59a550751d4fcad7ee26f60b8e2ce","8351115","1565818440","8/14/2019 9:34:00 PM","0x16d86bc643fed8336621092975201194c09cca36","0x94a1b5cdb22c43faab4abeb5c74999895464ddaf","","0","0","0","0.002090721","0.35717877564","186.49","","",""
"0x985daf5453c0654247b74aa3db9a7791d2b55b5cd724693ff6bfa33aa99c92bc","8352685","1565839260","8/15/2019 3:21:00 AM","0x1a50a6238eb67285ccd4df17f75cce430baae2a4","0x94a1b5cdb22c43faab4abeb5c74999895464ddaf","","0.1","0","17.084","0.01247277","2.1308480268","188.24","","",""
"0x98fc0e472fe1dc09b24dad8b84f6ff7f065d07cc063853b71178c853b0c16e3a","8352990","1565843398","8/15/2019 4:29:58 AM","0x16d86bc643fed8336621092975201194c09cca36","0x94a1b5cdb22c43faab4abeb5c74999895464ddaf","","0","0","0","0.007665273","1.30953523932","188.24","","",""
"0xe14a4f1608bb901f9079d15c554aa5502ca14ee77f89be8c91d98ed1da791ed5","8353731","1565853635","8/15/2019 7:20:35 AM","0x16d86bc643fed8336621092975201194c09cca36","0x94a1b5cdb22c43faab4abeb5c74999895464ddaf","","0","0","0","0.0139407","2.381629188","188.24","","",""
"0x0b9b366a477ee287a1e1ee595d9d17b767f1e0ce00cd4a283fa8f94d0043288d","8354265","1565860463","8/15/2019 9:14:23 AM","0x16d86bc643fed8336621092975201194c09cca36","0x94a1b5cdb22c43faab4abeb5c74999895464ddaf","","0","0","0","0.00696971","1.1907052564","188.24","","",""
"0xac88ebb1ccaa2510d6a98e280a3be7181ab7097e064015ba346a479ee700027d","8354325","1565861103","8/15/2019 9:25:03 AM","0x01bae1e87db376a000d0f2d86008c7bb24cabc43","0x94a1b5cdb22c43faab4abeb5c74999895464ddaf","","0.1","0","17.084","0.00872122","1.4899332248","188.24","","",""
"0x54b98d1c887a6c97ac8543ca71817850ce3d9ce62e3ffa11cd62965159e111f0","8354390","1565862120","8/15/2019 9:42:00 AM","0xe9d34a1e1b93d5c7baaffd0e815f720e121e9201","0x94a1b5cdb22c43faab4abeb5c74999895464ddaf","","0.1","0","17.084","0.00085182","0.1455249288","188.24","","",""
"0xea20d4273d311d70a0faab52653650bac8a9bc54b9aba3329ba25d15fc6358a5","8355350","1565875435","8/15/2019 1:23:55 PM","0x4a8beb532642e1f79d88c451e0f95026688fd3da","0x94a1b5cdb22c43faab4abeb5c74999895464ddaf","","0.1","0","17.084","0.0085182","1.455249288","188.24","","",""
"0xba2bfeb24c3b7b2d2a41aa39f987a0f106ec78d14409cc4443401b6f551367a7","8355559","1565878415","8/15/2019 2:13:35 PM","0x16d86bc643fed8336621092975201194c09cca36","0x94a1b5cdb22c43faab4abeb5c74999895464ddaf","","0","0","0","0.00721907","1.2333059188","188.24","","",""
"0x0c914fa351f455a95187332c033cc9ebb007d18e63ea06098a6877fde4de45e2","8355708","1565880511","8/15/2019 2:48:31 PM","0x16d86bc643fed8336621092975201194c09cca36","0x94a1b5cdb22c43faab4abeb5c74999895464ddaf","","0","0","0","0.00697035","1.190814594","188.24","","",""
"0x19a46fd577b4d9f980e7896c3346e9601722165fea46dff5cc84378924518b93","8356851","1565896026","8/15/2019 7:07:06 PM","0x16d86bc643fed8336621092975201194c09cca36","0x94a1b5cdb22c43faab4abeb5c74999895464ddaf","","0","0","0","0.002090337","0.35711317308","188.24","","",""
"0x3ed2d35f5cdca981cfee6ac29ab558c97ec0914a0d806989f26531fa82a82969","8358933","1565923937","8/16/2019 2:52:17 AM","0xf5fc8d12d10d1edff6379c4a12f39863e3227eb7","0x94a1b5cdb22c43faab4abeb5c74999895464ddaf","","0.1","0","17.084","0.009310994","1.59069021496","185.41","","",""
"0x47835aa8452f280a57cabd89fe11b7b4833b9c639b07356081644485e38ff843","8358940","1565924084","8/16/2019 2:54:44 AM","0xf5fc8d12d10d1edff6379c4a12f39863e3227eb7","0x94a1b5cdb22c43faab4abeb5c74999895464ddaf","","0","0","0","0.007577493","1.29453890412","185.41","","",""
"0x3ff71bdfa8157e4c44da408e8c147ea17f53ee789f29b0c3c003efab9a934f71","8358969","1565924542","8/16/2019 3:02:22 AM","0xf5fc8d12d10d1edff6379c4a12f39863e3227eb7","0x94a1b5cdb22c43faab4abeb5c74999895464ddaf","","0.1","0","17.084","0.0085182","1.455249288","185.41","","",""
"0x3055a67e5bb95dec64250e1e4c84aff267d57f6e678b5d326b5695219f5a8885","8358982","1565924682","8/16/2019 3:04:42 AM","0xf5fc8d12d10d1edff6379c4a12f39863e3227eb7","0x94a1b5cdb22c43faab4abeb5c74999895464ddaf","","0","0","0","0.00688863","1.1768535492","185.41","","",""
"0x79a58c8f3130fdced24a8517432b0beda209f46eee4f6257530dc75faabbdce8","8359011","1565924986","8/16/2019 3:09:46 AM","0xf5fc8d12d10d1edff6379c4a12f39863e3227eb7","0x94a1b5cdb22c43faab4abeb5c74999895464ddaf","","0.1","0","17.084","0.009311698","1.59081048632","185.41","","",""
"0x58953c62c454c1dcf0c5b14761dfd3d24691d751eeec399c1ddaf598dc87bd6c","8359025","1565925253","8/16/2019 3:14:13 AM","0x16d86bc643fed8336621092975201194c09cca36","0x94a1b5cdb22c43faab4abeb5c74999895464ddaf","","0","0","0","0.004181442","0.71435755128","185.41","","",""
"0x2fd8a90b8b78a8f8cafba43e95cb667232cea3b228df6e74b3ba21ce1c507cf2","8359043","1565925530","8/16/2019 3:18:50 AM","0xf5fc8d12d10d1edff6379c4a12f39863e3227eb7","0x94a1b5cdb22c43faab4abeb5c74999895464ddaf","","0.1","0","17.084","0.009311698","1.59081048632","185.41","","",""
"0xdce4a3d31113ea7aa9074251a8f61aea6f1828ccf3a1ae866a27b9ee1c5c6735","8359054","1565925625","8/16/2019 3:20:25 AM","0x16d86bc643fed8336621092975201194c09cca36","0x94a1b5cdb22c43faab4abeb5c74999895464ddaf","","0","0","0","0.00418221","0.7144887564","185.41","","",""
"0x3da713f1934eed07f74f647d2cf2622e8bcbfb4637ff2cd4ab36b7cac92cf3b1","8359176","1565927366","8/16/2019 3:49:26 AM","0x1c87279c4ebe1f9d150e5ecdbda36db0264ab3fe","0x94a1b5cdb22c43faab4abeb5c74999895464ddaf","","0","0","0","0.0007577493","0.129453890412","185.41","","",""
"0x6d5382b85c63f265100204397185e254e7b75d8541bcd7ef43290826899a9ebe","8361504","1565958196","8/16/2019 12:23:16 PM","0x16d86bc643fed8336621092975201194c09cca36","0x94a1b5cdb22c43faab4abeb5c74999895464ddaf","","0","0","0","0.004185310855","0.7150185064682","185.41","","",""
"0x6866dd1340d92074e6f1d6093407a99062d8a0c439a6ea3a56cd4891d6274934","8362264","1565968543","8/16/2019 3:15:43 PM","0x16d86bc643fed8336621092975201194c09cca36","0x94a1b5cdb22c43faab4abeb5c74999895464ddaf","","0","0","0","0.004181826","0.71442315384","185.41","","",""
"0xa25ece53727be38897e5d21349acb28a156b94c30828d0e165ebe75b8304be0d","8362586","1565973095","8/16/2019 4:31:35 PM","0x16d86bc643fed8336621092975201194c09cca36","0x94a1b5cdb22c43faab4abeb5c74999895464ddaf","","0","0","0","0.0051981912","0.888058984608","185.41","","",""
"0x3ad075a02eb9ce0873ff9a2117fbd3b476aed457a05b05e26877dd32a187e851","8362588","1565973116","8/16/2019 4:31:56 PM","0x16d86bc643fed8336621092975201194c09cca36","0x94a1b5cdb22c43faab4abeb5c74999895464ddaf","","0","0","0","0.00441728748","0.7546493930832","185.41","","",""
